Sku,ProductCode,Pattern,Color,PatternColorCombo,Status,IntroDate,Contents,Width,Direction,HRepeat,VRepeat,CleaningCode,DoubleRubs,Misc,Disclaimer,Uses,Designs,Colors,Origin,PillingGrade,FireCode,Categories,Brand,IsDropShipped,Image,DisplayPrice,Price,SupplementalImages,FullWidthImages,Inventory.ProductCode,Inventory.Rolls,Inventory.Total,Inventory.PurchaseOrders,Inventory.TotalOnPO,Inventory.OnBackorder
5301,PEKA PEARL,PEKA,PEARL,PEKA PEARL,X,4/26/2013 0:00:00,52POLY/48ACRY,"54""",NON DIRECTIONAL,0,0,S,"84,000",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Natural"",""White""]",CHINA,,,"[""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEKA%20PEARL.jpg,58.00,5800,null,null,PEKA PEARL,"[{""ID"":""1736-7753A"",""Quantity"":""5.75""}]",5.75,null,0,0
12214,PEPPEDISLE,PEPPED,ISLE,PEPPED ISLE,B,6/16/2025 0:00:00,100% POLYESTER,54,UPROLL,0.75,2.75,S,"51,000 WYZ",,"Dyeing, washing, or weaving irregularities are natural characteristics of this fabric and further enhance its uniquely fashionable look.","[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Geometric"",""Small Scale Woven""]","[""Green""]",INDIA,4,"CA 117-2013, UFAC 1, OEKO-TEX CERT.","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEPPED%20ISLE.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/PEPPED%20ISLE-2.jpg"",""https://images.magfabrics.com/fabrics/PEPPED%20ISLE-3.jpg""]",null,PEPPEDISLE,"[{""ID"":""1017-4143"",""Quantity"":""41.557""}]",41.557,null,0,0
12213,PEPPEDOCEANIC,PEPPED,OCEANIC,PEPPED OCEANIC,B,6/16/2025 0:00:00,100% POLYESTER,54,UPROLL,0.75,2.75,S,"51,000 WYZ",,"Dyeing, washing, or weaving irregularities are natural characteristics of this fabric and further enhance its uniquely fashionable look.","[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Geometric"",""Small Scale Woven""]","[""Aqua/Teal"",""Blue""]",INDIA,4,"CA 117-2013, UFAC 1, OEKO-TEX CERT.","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEPPED%20OCEANIC.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/PEPPED%20OCEANIC-2.jpg"",""https://images.magfabrics.com/fabrics/PEPPED%20OCEANIC-3.jpg""]",null,PEPPEDOCEANIC,"[{""ID"":""1442-1720"",""Quantity"":""7.625""},{""ID"":""1456-1721"",""Quantity"":""49.681""},{""ID"":""1442-1720B"",""Quantity"":""1""}]",58.306,null,0,0
12212,PEPPEDPRAIRIE,PEPPED,PRAIRIE,PEPPED PRAIRIE,B,6/16/2025 0:00:00,100% POLYESTER,54,UPROLL,0.75,2.75,S,"51,00 WYZ",,"Dyeing, washing, or weaving irregularities are natural characteristics of this fabric and further enhance its uniquely fashionable look.","[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Geometric"",""Small Scale Woven""]","[""Gold"",""Light Multi-Color"",""Rust"",""Yellow""]",INDIA,4,"CA 117-2013, UFAC 1, OEKO-TEX CERT.","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEPPED%20PRAIRIE.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/PEPPED%20PRAIRIE-2.jpg"",""https://images.magfabrics.com/fabrics/PEPPED%20PRAIRIE-3.jpg""]",null,PEPPEDPRAIRIE,"[{""ID"":""1104-1716"",""Quantity"":""10.75""},{""ID"":""1435-1718"",""Quantity"":""1.375""}]",12.125,null,0,0
12211,PEPPEDREGAL,PEPPED,REGAL,PEPPED REGAL,B,6/16/2025 0:00:00,100% POLYESTER,54,UPROLL,0.75,2.75,S,"51,000 WYZ",,"Dyeing, washing, or weaving irregularities are natural characteristics of this fabric and further enhance its uniquely fashionable look.","[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Geometric"",""Small Scale Woven""]","[""Multi-Color""]",INDIA,4,"CA 117-2013, UFAC 1, OEKO-TEX CERT.","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEPPED%20REGAL.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/PEPPED%20REGAL-2.jpg"",""https://images.magfabrics.com/fabrics/PEPPED%20REGAL-3.jpg""]",null,PEPPEDREGAL,"[{""ID"":""1107-1715"",""Quantity"":""0.75""},{""ID"":""1825-2859"",""Quantity"":""24.875""}]",25.625,null,0,0
10410,PERCYCAFE,PERCY,CAFE,PERCY CAFE,B,8/12/2022 0:00:00,100% COTTON,54,UPROLL,3,3,S,"30,000",,,"[""Multipurpose"",""Upholstery""]","[""Check/Plaid""]","[""Beige"",""Brown""]",INDIA,3.5,CA 117,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERCY%20CAFE.jpg,108.00,10800,"[""https://images.magfabrics.com/fabrics/PERCY%20CAFE%201.jpg""]",null,PERCYCAFE,"[{""ID"":""1316-7248"",""Quantity"":""1.75""},{""ID"":""1949-2068"",""Quantity"":""0.25""}]",2,"[{""ETA"":""8/14/2026"",""Amount"":""50""}]",50,0
10406,PERCYLINEN,PERCY,LINEN,PERCY LINEN,B,8/12/2022 0:00:00,100% COTTON,54,UPROLL,3,3,S,"30,000",,,"[""Multipurpose"",""Upholstery""]","[""Check/Plaid""]","[""Linen"",""Natural""]",INDIA,3.5,CA 117,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERCY%20LINEN.jpg,108.00,10800,"[""https://images.magfabrics.com/fabrics/PERCY%20LINEN%201.jpg""]",null,PERCYLINEN,"[{""ID"":""1435-3517"",""Quantity"":""1""}]",1,"[{""ETA"":""7/24/2026"",""Amount"":""50""}]",50,3
10408,PERCYSAGE,PERCY,SAGE,PERCY SAGE,B,8/12/2022 0:00:00,100% COTTON,54,UPROLL,3,3,S,"30,000",,,"[""Multipurpose"",""Upholstery""]","[""Check/Plaid""]","[""Green""]",INDIA,3.5,CA 117,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERCY%20SAGE.jpg,108.00,10800,"[""https://images.magfabrics.com/fabrics/PERCY%20SAGE%201.jpg""]",null,PERCYSAGE,"[{""ID"":""1420-4443"",""Quantity"":""27.375""}]",27.375,null,0,0
10409,PERCYWOOL,PERCY,WOOL,PERCY WOOL,B,8/12/2022 0:00:00,100% COTTON,54,UPROLL,3,3,S,"30,000",,,"[""Multipurpose"",""Upholstery""]","[""Check/Plaid""]","[""Gray""]",INDIA,3.5,CA 117,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERCY%20WOOL.jpg,108.00,10800,"[""https://images.magfabrics.com/fabrics/PERCY%20WOOL1.jpg""]",null,PERCYWOOL,"[{""ID"":""1035-6219"",""Quantity"":""9.375""}]",9.375,"[{""ETA"":""7/31/2026"",""Amount"":""50""}]",50,0
12091,PERDIDOBLUELAKE,PERDIDO,BLUELAKE,PERDIDO BLUELAKE,B,1/27/2025 0:00:00,"52% COTTON, 48% POLYESTER, EMB 100% POLY",54,UPROLL,10.5,6.5,S,"51,000",,,"[""Drapery"",""Multipurpose"",""Upholstery""]","[""Embroidery"",""Leaves"",""Tropical/Botanical""]","[""Blue""]",INDIA,3.5,"CA 117, UFAC 1, OEKO-TEX CERTIFIED","[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERDIDO%20BLUELAKE.jpg,138.00,13800,"[""https://images.magfabrics.com/fabrics/PERDIDO%20BLUELAKE-2.jpg"",""https://images.magfabrics.com/fabrics/PERDIDO%20BLUELAKE-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PERDIDO%20FULL.jpg""]",PERDIDOBLUELAKE,"[{""ID"":""1048-7933"",""Quantity"":""1.125""},{""ID"":""1019-4141"",""Quantity"":""11.125""}]",12.25,"[{""ETA"":""10/9/2026"",""Amount"":""25""}]",25,0
12090,PERDIDOGOLDEN,PERDIDO,GOLDEN,PERDIDO GOLDEN,B,1/27/2025 0:00:00,"52% COTTON, 48% POLYESTER, EMB 100% POLY",54,UPROLL,10.5,6.5,S,"51,000",,,"[""Drapery"",""Multipurpose"",""Upholstery""]","[""Embroidery"",""Leaves"",""Tropical/Botanical""]","[""Gold""]",INDIA,3.5,"CA 117, UFAC 1, OEKO-TEX CERTIFIED","[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERDIDO%20GOLDEN.jpg,138.00,13800,"[""https://images.magfabrics.com/fabrics/PERDIDO%20GOLDEN-2.jpg"",""https://images.magfabrics.com/fabrics/PERDIDO%20GOLDEN-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PERDIDO%20FULL.jpg""]",PERDIDOGOLDEN,"[{""ID"":""1458-7966"",""Quantity"":""23.587""},{""ID"":""1461-7968"",""Quantity"":""5.5""}]",29.087,null,0,0
12089,PERDIDOSEAGLASS,PERDIDO,SEAGLASS,PERDIDO SEAGLASS,B,1/27/2025 0:00:00,"52% COTTON, 48% POLYESTER, EMB 100% POLY",54,UPROLL,10.5,6.5,S,"51,000",,,"[""Drapery"",""Multipurpose"",""Upholstery""]","[""Embroidery"",""Leaves"",""Tropical/Botanical""]","[""Aqua/Teal"",""Light Green""]",INDIA,3.5,"CA 117, UFAC 1, OEKO-TEX CERTIFIED","[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERDIDO%20SEAGLASS.jpg,138.00,13800,"[""https://images.magfabrics.com/fabrics/PERDIDO%20SEAGLASS-3.jpg"",""https://images.magfabrics.com/fabrics/PERDIDO%20SEAGLASS-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PERDIDO%20FULL.jpg""]",PERDIDOSEAGLASS,"[{""ID"":""1903-7745"",""Quantity"":""8.625""},{""ID"":""1040-2623"",""Quantity"":""22""}]",30.625,null,0,0
8485,PERINO GULF,PERINO,GULF,PERINO GULF,B,8/1/2018 0:00:00,100% POLY,"55""",UPROLL,27.50,25.60,S,"55,000",,,"[""Multipurpose""]","[""Floral""]","[""Light Blue"",""Multi-Color""]",CHINA,4.2,PASSES CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERINO%20GULF.jpg,88.00,8800,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PERINO%20FULL.jpg""]",PERINO GULF,"[{""ID"":""1123-4150"",""Quantity"":""39.6""}]",39.6,null,0,0
8486,PERINO PIGEON,PERINO,PIGEON,PERINO PIGEON,B,8/1/2018 0:00:00,100% POLY,"55""",UPROLL,27.50,25.60,S,"55,000",,,"[""Multipurpose""]","[""Floral""]","[""Gray"",""Light Green""]",CHINA,4.2,PASSES CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PERINO%20PIGEON.jpg,88.00,8800,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PERINO%20FULL.jpg""]",PERINO PIGEON,"[{""ID"":""1754-8270A"",""Quantity"":""1.625""},{""ID"":""1209-3068"",""Quantity"":""11""}]",12.625,null,0,0
12419,PERRYAMBER,PERRY,AMBER,PERRY AMBER,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Beige/Tan/Taupe"",""Caramel""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20AMBER.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20AMBER2.JPG""]",null,,,,,,
12420,PERRYAZURE,PERRY,AZURE,PERRY AZURE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Blue"",""Navy""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20AZURE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20AZURE2.JPG""]",null,,,,,,
12421,PERRYFLANNEL,PERRY,FLANNEL,PERRY FLANNEL,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Gray""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20FLANNEL.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20FLANNEL2.JPG""]",null,,,,,,
12422,PERRYFOG,PERRY,FOG,PERRY FOG,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Beige/Tan/Taupe"",""Greige""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20FOG.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20FOG2.JPG""]",null,,,,,,
12423,PERRYGRANITE,PERRY,GRANITE,PERRY GRANITE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Beige/Tan/Taupe"",""Greige""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20GRANITE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20GRANITE2.JPG""]",null,,,,,,
12424,PERRYLIMESTONE,PERRY,LIMESTONE,PERRY LIMESTONE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Gray"",""Off White/Ivory""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20LIMESTONE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20LIMESTONE2.JPG""]",null,,,,,,
12425,PERRYMALACHITE,PERRY,MALACHITE,PERRY MALACHITE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Aqua/Teal"",""Green""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20MALACHITE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20MALACHITE2.JPG""]",null,,,,,,
12426,PERRYMARINE,PERRY,MARINE,PERRY MARINE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Blue""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20MARINE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20MARINE2.JPG""]",null,,,,,,
12427,PERRYMOJITO,PERRY,MOJITO,PERRY MOJITO,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Green"",""Light Green""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20MOJITO.JPG,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20MOJITO2.JPG""]",null,,,,,,
12428,PERRYNUGGET,PERRY,NUGGET,PERRY NUGGET,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Gold"",""Yellow""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20NUGGET.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20NUGGET2.JPG""]",null,,,,,,
12429,PERRYOCEAN,PERRY,OCEAN,PERRY OCEAN,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Aqua/Teal""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20OCEAN.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20OCEAN2.JPG""]",null,,,,,,
12430,PERRYPITCH,PERRY,PITCH,PERRY PITCH,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Black""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20PITCH.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20PITCH2.JPG""]",null,,,,,,
12431,PERRYPUMPKIN,PERRY,PUMPKIN,PERRY PUMPKIN,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Orange"",""Rust""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20PUMPKIN.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20PUMPKIN2.JPG""]",null,,,,,,
12432,PERRYSTONE,PERRY,STONE,PERRY STONE,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Brown"",""Medium Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20STONE.jpg,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20STONE2.JPG""]",null,,,,,,
12433,PERRYTWEED,PERRY,TWEED,PERRY TWEED,B,12/14/2025 0:00:00,100% Polyester,"56""",RAILROADED,0,0,S,"100,000 WB",,,"[""Contract"",""Upholstery""]","[""Textured Plain""]","[""Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PERRY%20TWEED.JPG,52.00,5200,"[""https://images.magfabrics.com/fabrics/PERRY%20TWEED2.JPG""]",null,,,,,,
11369,PETALSPLASH,PETAL,SPLASH,PETAL SPLASH,B,10/5/2023 0:00:00,"75 COTTON, 25 LINEN",54.5,UPROLL,27,26.5,S,"17,000",,,"[""Multipurpose""]","[""Contemporary"",""Floral""]","[""Aqua/Teal"",""Blue""]",PAKISTAN,4.5,"UFAC CLASS 1, CA TB 117-2013","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PETAL%20SPLASH.jpg,64.00,6400,"[""https://images.magfabrics.com/fabrics/PETAL%20SPLASH1.jpg"",""https://images.magfabrics.com/fabrics/PETAL%20SPLASH2.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PETAL%20FULL.jpg""]",PETALSPLASH,"[{""ID"":""1333-7942"",""Quantity"":""6.375""},{""ID"":""1330-7944"",""Quantity"":""25.375""}]",31.75,null,0,0
11370,PETALSUBDUE,PETAL,SUBDUE,PETAL SUBDUE,B,10/5/2023 0:00:00,"75 COTTON, 25 LINEN",54.5,UPROLL,27,26.5,S,"17,000",,,"[""Multipurpose""]","[""Contemporary"",""Floral""]","[""Gray"",""Light Blue""]",PAKISTAN,4.5,"UFAC CLASS 1, CA TB 117-2013","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PETAL%20SUBDUE.jpg,64.00,6400,"[""https://images.magfabrics.com/fabrics/PETAL%20SUBDUE%201.jpg"",""https://images.magfabrics.com/fabrics/PETAL%20SUBDUE%202.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PETAL%20FULL.jpg""]",PETALSUBDUE,"[{""ID"":""1743-9139"",""Quantity"":""25.625""}]",25.625,null,0,0
12564,PETCHAADOBE,PETCHA,ADOBE,PETCHA ADOBE,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Off White/Ivory""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20ADOBE.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20ADOBE2.JPG""]",null,,,,,,
12565,PETCHACHILE,PETCHA,CHILE,PETCHA CHILE,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Orange"",""Rust""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20CHILE.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20CHILE2.JPG""]",null,,,,,,
12566,PETCHADOVE,PETCHA,DOVE,PETCHA DOVE,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Beige/Tan/Taupe"",""Off White/Ivory""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20DOVE.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20DOVE2.JPG"",""https://images.magfabrics.com/fabrics/PETCHA%20DOVE3.JPG""]",null,,,,,,
12567,PETCHAJET,PETCHA,JET,PETCHA JET,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Black""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20JET.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20JET2.JPG""]",null,,,,,,
12568,PETCHALICHEN,PETCHA,LICHEN,PETCHA LICHEN,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Green""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20LICHEN.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20LICHEN2.JPG"",""https://images.magfabrics.com/fabrics/PETCHA%20LICHEN3.JPG""]",null,,,,,,
12569,PETCHAPEACOCK,PETCHA,PEACOCK,PETCHA PEACOCK,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Aqua/Teal""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20PEACOCK.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20PEACOCK2.JPG"",""https://images.magfabrics.com/fabrics/PETCHA%20PEACOCK3.JPG""]",null,,,,,,
12570,PETCHASNOW,PETCHA,SNOW,PETCHA SNOW,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gray""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/PETCHA%20SNOW.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/PETCHA%20SNOW2.JPG"",""https://images.magfabrics.com/fabrics/PETCHA%20SNOW3.JPG""]",null,,,,,,
8263,PETER BEIGE,PETER,BEIGE,PETER BEIGE,B,8/31/2017 0:00:00,100% POLY,"54""",NON DIRECTIONAL,0,0,W,LT DUTY,DO NOT DRYCLEAN. SPOT ONLY WITH MILD DETERGENT,,"[""Bedding"",""Multipurpose""]","[""Solid""]","[""Beige"",""Natural"",""Off White/Ivory""]",CHINA,,CA 117,"[""Faux Fur""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PETER%20BEIGE.jpg,72.00,7200,null,null,PETER BEIGE,"[{""ID"":""1001-1016"",""Quantity"":""21.5""},{""ID"":""1003-1016B"",""Quantity"":""14.25""}]",35.75,null,0,0
